instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power,power_offset
11_20_23_0_3_4,RandomGenerator,0,6,1000,6.253778691398344,7.045924118910986,7.045924118910986,11.413449285334638,5.923449285334637
11_22_31_8_0_0,RandomGenerator,0,6,1000,3.3004913095668007,3.650464957371603,3.650464957371603,8.751613205509768,3.261613205509768
11_2_0_0_0_0,RandomGenerator,0,6,1000,1.9774107210015917,1.4949750950241518,1.4949750950241518,7.4890731084732955,1.9990731084732953
11_34_0_0_0_0,RandomGenerator,0,6,1000,1.8408367451228784,1.3483116331510605,1.3483116331510605,7.301930818272181,1.811930818272181
11_36_0_0_2_9,RandomGenerator,0,6,1000,4.80220160229413,5.40465244010513,5.40465244010513,10.164127003834475,4.674127003834474
11_4_0_0_0_0,RandomGenerator,0,6,1000,1.5643359246273436,1.3461223918424583,1.3461223918424583,7.09401442427629,1.60401442427629
11_7_14_0_26_33,RandomGenerator,0,6,1000,6.151492529785589,6.326769799830336,6.326769799830336,11.051728885138319,5.561728885138319
11_9_36_9_0_0,RandomGenerator,0,6,1000,2.400852893630743,2.338563827168133,2.338563827168133,7.840782328793081,2.3507823287930805
12_0_0_0_0_0,RandomGenerator,0,6,1000,1.5139819810683883,0.9337615416760656,0.9337615416760656,7.006907463760856,1.5169074637608562
12_0_0_0_29_0,RandomGenerator,0,6,1000,2.7042191493130687,2.3591502662881307,2.3591502662881307,8.123509679959353,2.633509679959353
12_0_0_0_29_15,RandomGenerator,0,6,1000,3.1171206243329084,2.965762851663004,2.965762851663004,8.53935995446293,3.049359954462929
12_0_0_0_2_0,RandomGenerator,0,6,1000,3.0867432506947163,3.2441318279982267,3.2441318279982267,8.512182519905872,3.022182519905872
12_0_0_0_33_33,RandomGenerator,0,6,1000,4.510675877095129,4.5070315975725945,4.5070315975725945,9.86198497456124,4.37198497456124
12_0_0_0_4_6,RandomGenerator,0,6,1000,4.232236393411478,5.313672165033846,5.313672165033846,9.563466829408364,4.073466829408364
12_0_0_0_7_7,RandomGenerator,0,6,1000,3.6776484728202585,3.630845600640361,3.630845600640361,9.139828984000745,3.649828984000745
12_13_15_0_33_0,RandomGenerator,0,6,1000,3.5264161498902875,3.634721391108633,3.634721391108633,8.908361679603315,3.418361679603315
12_13_37_4_2_25,RandomGenerator,0,6,1000,5.02642926188514,7.255560470939958,7.255560470939958,10.054635549798492,4.564635549798492
12_17_33_38_34_32,RandomGenerator,0,6,1000,7.1130681604674,8.938155289371638,8.938155289371638,11.947401984057622,6.457401984057622
12_23_2_0_21_29,RandomGenerator,0,6,1000,4.713403175763208,6.405273682237246,6.405273682237246,9.792098689526904,4.302098689526904
12_28_0_0_0_0,RandomGenerator,0,6,1000,1.927736057228009,1.704674779650102,1.704674779650102,7.283442658896922,1.7934426588969217
12_2_26_0_0_0,RandomGenerator,0,6,1000,3.1718303729202915,3.491212678918384,3.491212678918384,8.423711772965014,2.9337117729650135
12_2_31_0_32_0,RandomGenerator,0,6,1000,5.0138963279895545,6.142225583759755,6.142225583759755,10.170369643778697,4.680369643778697
12_2_6_25_38_0,RandomGenerator,0,6,1000,5.111068938416822,6.012228764819714,6.012228764819714,9.380915192685382,3.890915192685382
12_32_26_30_33_0,RandomGenerator,0,6,1000,5.1702883030341455,6.596449628371661,6.596449628371661,10.279309246023313,4.789309246023313
12_32_27_2_22_14,RandomGenerator,0,6,1000,6.2141849286837445,8.805294326994993,8.805294326994993,11.393177075825129,5.903177075825129
12_38_25_35_11_33,RandomGenerator,0,6,1000,6.215722483106815,7.394612610185124,7.394612610185124,11.075195898055288,5.585195898055288
12_3_9_0_13_30,RandomGenerator,0,6,1000,5.078486814228789,6.3791992576186605,6.3791992576186605,10.822016707761252,5.332016707761252
12_4_4_29_15_19,RandomGenerator,0,6,1000,3.9390256400731696,5.630706370969902,5.630706370969902,9.085953518714323,3.595953518714323
12_5_16_17_14_29,RandomGenerator,0,6,1000,5.204309535449948,6.178584584741209,6.178584584741209,10.552387668278994,5.062387668278994
12_5_17_9_0_0,RandomGenerator,0,6,1000,2.205219908983052,2.2034892562192763,2.2034892562192763,7.670462381902359,2.180462381902359
12_8_22_0_0_0,RandomGenerator,0,6,1000,2.9912774964035043,3.526834105854635,3.526834105854635,8.390269662921476,2.9002696629214757
12_9_7_1_9_20,RandomGenerator,0,6,1000,5.188362388886491,6.3533515706295525,6.3533515706295525,10.440316853534794,4.950316853534794
13_0_0_0_0_0,RandomGenerator,0,6,1000,0.5631931843548131,0.5846491747818466,0.5846491747818466,6.076649511007263,0.5866495110072627
13_0_0_0_32_0,RandomGenerator,0,6,1000,4.312020815656957,4.115368629146081,4.115368629146081,9.637168265387478,4.147168265387478
13_0_0_0_33_21,RandomGenerator,0,6,1000,4.230024815040085,4.292134439663183,4.292134439663183,9.59697465967367,4.10697465967367
13_0_0_0_3_0,RandomGenerator,0,6,1000,2.031069330888117,2.2390963277298868,2.2390963277298868,7.4530963430444395,1.9630963430444393
13_0_0_0_4_11,RandomGenerator,0,6,1000,4.461001780658911,4.7383041393518175,4.7383041393518175,9.93801120112987,4.448011201129869
13_10_32_0_14_22,RandomGenerator,0,6,1000,5.981094699342284,7.897214159693229,7.897214159693229,11.198221485444106,5.708221485444106
13_11_0_0_36_8,RandomGenerator,0,6,1000,4.635114210477596,5.601614766087053,5.601614766087053,9.96468017635354,4.474680176353539
13_12_0_0_23_17,RandomGenerator,0,6,1000,3.8024255231165047,4.304887862485977,4.304887862485977,9.125176762908625,3.6351767629086247
13_12_17_19_0_0,RandomGenerator,0,6,1000,2.6271052907603694,2.870982609192475,2.870982609192475,8.189090011035454,2.6990900110354534
13_13_0_0_2_0,RandomGenerator,0,6,1000,3.4623384120096943,3.4796686358858544,3.4796686358858544,8.876431119736255,3.3864311197362547
13_15_15_35_0_0,RandomGenerator,0,6,1000,2.3420878353703967,2.2110268135518663,2.2110268135518663,7.783100990976082,2.2931009909760816
