instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power
inst_0279,RandomGenerator,0,3,3000,1.48934,1.83048,0.9788513,6.085295622033383
inst_0305,RandomGenerator,0,4,3000,2.73759,3.27341,2.08176129,6.710310907176536
inst_0499,RandomGenerator,0,4,3000,2.34507,3.3119,1.34370102,5.768804946271649
inst_0280,RandomGenerator,0,1,3000,0.2819,0.23421,0.17472066,5.465015408667365
inst_0221,RandomGenerator,0,2,3000,1.30601,1.0412400000000002,0.7999274000000002,6.019181063654556
inst_0261,RandomGenerator,0,4,3000,3.2228,3.72869,2.04629094,6.332932987201724
inst_0143,RandomGenerator,0,4,3000,3.145763333333333,3.17559,1.9867733300000003,6.195113449764221
inst_0483,RandomGenerator,0,1,3000,1.5522266666666669,0.82807,0.7433308366666667,5.526272463347876
inst_0995,RandomGenerator,0,3,3000,3.6715433333333336,3.06371,2.545855283333333,6.501318220879679
inst_0209,RandomGenerator,0,3,3000,4.279063333333333,4.96878,2.209766266666666,6.060206708104569
inst_0922,RandomGenerator,0,4,3000,5.647613333333333,4.45013,4.15242346,7.6873902769635665
inst_0184,RandomGenerator,0,2,3000,2.39162,2.2085600000000003,0.8090836466666668,5.824800276287868
inst_0667,RandomGenerator,0,4,3000,2.4821866666666663,3.0043500000000005,2.1300582766666665,6.69110514593794
inst_0084,RandomGenerator,0,4,3000,3.279623333333333,3.7035,2.09096963,6.892060468337387
inst_0131,RandomGenerator,0,3,3000,2.01548,2.2710900000000005,1.1405287600000005,6.42726191930987
inst_0622,RandomGenerator,0,1,3000,0.4460333333333333,0.40742,0.2288342333333333,5.442548245901457
inst_0611,RandomGenerator,0,1,3000,1.3924533333333335,0.70367,0.6211060533333334,6.14489365619251
inst_0541,RandomGenerator,0,2,3000,2.518763333333333,2.03838,0.9442302133333332,5.801571919029963
inst_0381,RandomGenerator,0,3,3000,3.43684,3.0920500000000004,2.172245933333333,6.521671585032477
inst_0380,RandomGenerator,0,5,3000,4.130166666666667,6.03137,2.51773838,6.5509678155334745
inst_0574,RandomGenerator,0,3,3000,3.0176,2.37883,2.04032287,7.048864695212772
inst_0281,RandomGenerator,0,2,3000,4.2945,3.7132,2.242569666666667,6.413728126130462
inst_0484,RandomGenerator,0,2,3000,2.820043333333333,1.88573,0.4517009299999999,5.664168385082621
inst_0941,RandomGenerator,0,4,3000,2.79139,3.8069100000000007,1.39935088,6.023113341896384
inst_0701,RandomGenerator,0,2,3000,1.04312,0.95981,0.6991939200000001,5.8358469433751825
inst_0787,RandomGenerator,0,1,3000,1.0620866666666668,0.7604299999999999,0.6990886466666666,5.919541698564348
inst_0564,RandomGenerator,0,5,3000,2.8897233333333334,4.251430000000001,1.5727293700000002,6.38665571334447
inst_0994,RandomGenerator,0,5,3000,2.055766666666667,3.1951900000000006,1.6899313266666671,6.385466649753415
inst_0232,RandomGenerator,0,3,3000,3.2458600000000004,2.86454,0.8937203633333334,5.700559956119641
inst_0761,RandomGenerator,0,4,3000,4.1492466666666665,4.6107700000000005,2.5722707933333333,7.805747584574966
inst_0887,RandomGenerator,0,2,3000,3.793586666666666,2.989560000000001,1.4193955733333332,5.990487163239598
inst_0515,RandomGenerator,0,4,3000,2.148673333333333,2.79838,1.7511256333333332,6.253254410821857
inst_0557,RandomGenerator,0,2,3000,0.5415599999999999,0.7108199999999999,0.3629933999999999,5.5757381817348985
inst_0250,RandomGenerator,0,5,3000,2.49047,4.79554,1.8362688533333331,6.310232659134916
inst_0401,RandomGenerator,0,4,3000,3.23881,4.394169999999999,1.583909426666667,6.437193754377232
inst_0097,RandomGenerator,0,3,3000,3.251743333333333,3.87977,1.7057685633333337,6.377034262465871
inst_0082,RandomGenerator,0,3,3000,3.351336666666666,4.30515,1.4644071866666666,5.989785062018102
inst_0760,RandomGenerator,0,5,3000,3.747826666666666,3.68613,3.382219223333333,7.630096531551584
inst_0302,RandomGenerator,0,3,3000,3.423623333333333,2.9809600000000005,2.171556423333333,6.447236549417141
inst_0070,RandomGenerator,0,2,3000,1.36299,1.4571299999999998,0.7827113099999999,5.921645476838101
inst_0641,RandomGenerator,0,2,3000,1.8907466666666664,1.33851,0.60024818,5.755994940715601
