instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr
inst_0878,RandomGenerator,0,4,3000,4.6347233333333335,4.8670100000000005,3.1790816633333336
inst_0278,RandomGenerator,0,2,3000,2.87002,2.87067,0.34224201
inst_0159,RandomGenerator,0,3,3000,3.0619499999999995,3.12677,0.6919861766666666
inst_0300,RandomGenerator,0,1,3000,0.9006666666666666,0.9262,0.8027066666666667
inst_0905,RandomGenerator,0,4,3000,3.0437133333333333,2.978450000000001,1.9378646800000003
inst_0096,RandomGenerator,0,3,3000,4.14535,3.46687,2.9353403500000006
inst_0202,RandomGenerator,0,2,3000,1.8946,1.2154900000000002,0.6377339700000001
inst_0016,RandomGenerator,0,3,3000,2.7665266666666675,3.5033700000000003,1.0879571500000003
inst_0066,RandomGenerator,0,3,3000,2.2117999999999998,1.9754,0.59480815
inst_0183,RandomGenerator,0,2,3000,2.96926,2.42476,1.94668207
inst_0049,RandomGenerator,0,2,3000,1.43418,1.4674,0.5059582
inst_0603,RandomGenerator,0,3,3000,3.64119,3.87793,2.5212235766666664
inst_0158,RandomGenerator,0,4,3000,2.163756666666667,3.1535399999999996,1.1159306166666665
inst_0216,RandomGenerator,0,3,3000,3.450476666666667,3.7332,0.6482884666666667
inst_0161,RandomGenerator,0,6,3000,4.318183333333333,6.568379999999999,2.9142020533333337
inst_0013,RandomGenerator,0,2,3000,2.1065766666666663,2.7715699999999996,0.11252543666666666
inst_0501,RandomGenerator,0,2,3000,2.0212000000000003,1.70947,0.64663731
inst_0208,RandomGenerator,0,1,3000,2.3930766666666665,1.4714399999999999,0.9677170399999998
inst_0269,RandomGenerator,0,5,3000,3.89278,5.38461,1.8103597999999999
inst_0028,RandomGenerator,0,4,3000,3.2565733333333333,4.33807,1.3147748533333332
inst_0023,RandomGenerator,0,5,3000,3.8630066666666667,4.74859,2.8542413166666667
inst_0472,RandomGenerator,0,2,3000,0.70303,0.74678,0.5243344700000001
inst_0624,RandomGenerator,0,3,3000,3.8351599999999997,3.0025199999999996,1.5152307733333334
inst_0051,RandomGenerator,0,3,3000,3.502006666666667,3.89103,1.5720932666666667
inst_0196,RandomGenerator,0,5,3000,4.79638,5.181150000000001,3.102853833333334
inst_0613,RandomGenerator,0,1,3000,0.5561200000000001,0.55173,0.28524441
inst_0496,RandomGenerator,0,4,3000,2.484493333333333,3.49125,0.8288616066666666
inst_0056,RandomGenerator,0,2,3000,2.869133333333333,2.77632,0.4449020633333334
inst_0426,RandomGenerator,0,5,3000,5.006916666666666,6.1301000000000005,4.426668066666667
inst_0162,RandomGenerator,0,2,3000,2.85722,2.25335,0.53868895
inst_0347,RandomGenerator,0,4,3000,3.099503333333334,2.82891,1.2765250566666668
inst_0204,RandomGenerator,0,3,3000,1.6810066666666668,1.88187,1.1508994266666666
inst_0955,RandomGenerator,0,5,3000,2.825173333333333,4.06607,1.2223118033333333
inst_0027,RandomGenerator,0,4,3000,3.0846533333333332,4.16999,0.9631715666666666
inst_0639,RandomGenerator,0,4,3000,2.1022000000000003,2.91414,1.2459631999999998
inst_0405,RandomGenerator,0,2,3000,1.90251,1.4056499999999998,1.00927305
inst_0107,RandomGenerator,0,3,3000,2.4473433333333334,2.8922900000000005,1.1763619233333333
inst_0188,RandomGenerator,0,3,3000,3.2446433333333333,3.5315,0.39819534
inst_0771,RandomGenerator,0,2,3000,0.28787999999999997,0.4777400000000001,0.12905637
inst_0254,RandomGenerator,0,3,3000,1.2984399999999998,1.9925700000000004,0.5222217166666667
inst_0387,RandomGenerator,0,5,3000,4.305583333333334,5.65777,2.2378559266666667
inst_0408,RandomGenerator,0,3,3000,5.295133333333333,4.5900099999999995,3.0063835166666664
inst_0780,RandomGenerator,0,4,3000,3.3099766666666666,4.30109,1.65127874
inst_0828,RandomGenerator,0,5,3000,3.0822166666666666,6.751360000000001,0.7558400500000001
inst_0394,RandomGenerator,0,3,3000,2.5583233333333335,3.0870900000000003,1.3953124833333332
inst_0911,RandomGenerator,0,3,3000,5.826573333333334,4.89847,2.904537483333333
inst_0325,RandomGenerator,0,3,3000,6.476743333333333,4.8739799999999995,3.6006493233333337
inst_0297,RandomGenerator,0,2,3000,2.19154,2.14675,0.8410115899999999
inst_0403,RandomGenerator,0,5,3000,4.4418,5.3346800000000005,2.6993650000000002
inst_0206,RandomGenerator,0,4,3000,2.9817066666666663,2.94461,1.7005241566666667
inst_0713,RandomGenerator,0,5,3000,4.410353333333332,4.9245399999999995,3.021115356666666
inst_0866,RandomGenerator,0,3,3000,2.8802899999999996,3.2428,1.7692356200000001
inst_0762,RandomGenerator,0,5,3000,3.778123333333333,5.47451,1.9041612200000002
inst_0518,RandomGenerator,0,5,3000,4.073550000000001,3.58428,2.1500342100000003
inst_0492,RandomGenerator,0,4,3000,4.785403333333334,4.22468,3.064173453333333
inst_0947,RandomGenerator,0,5,3000,4.650206666666667,5.76469,3.6847083266666663
inst_0721,RandomGenerator,0,3,3000,1.8206566666666668,2.48349,0.45030709666666674
inst_0055,RandomGenerator,0,3,3000,2.63928,4.08545,0.8488376266666667
inst_0498,RandomGenerator,0,4,3000,3.3373533333333336,3.4457600000000004,2.35813496
inst_0953,RandomGenerator,0,2,3000,2.127133333333333,2.1881,1.2097375533333332
inst_0115,RandomGenerator,0,2,3000,2.36968,1.42692,0.8145122499999999
inst_0551,RandomGenerator,0,3,3000,1.85811,2.03301,1.42556067
inst_0748,RandomGenerator,0,2,3000,4.28291,2.46777,2.366939323333333
inst_0068,RandomGenerator,0,2,3000,1.49956,2.01178,0.9072192
